Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919; 84089 : Goetz, Georg, 1849-1932",,T. Macci Plauti Comoediae,Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/008910456,1895,,7 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,,
"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",,T. Macci Plauti Comoediae,Lipsiae,sumptibus et typis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011553813,1871,,2 v.,,,Hathi Trust,Harvard University,,
"45255 : Lucretius Carus, Titus","Giussani, Carlo, 1840-1900",,T. Lucreti Cari De rerum natura libri six,Torino,E. Loescher,1896,https://catalog.hathitrust.org/Record/009021024,1896,,4 v.,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
"45255 : Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",,T. Lucreti Cari De rerum natura libri sex.,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/100386367,1902,230 p.,,,,Hathi Trust,Harvard University,,
"45255 : Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",,T. Lucreti Cari De rerum natura libri sex.,Lipsiae,in aedibus B. G. Teubneri,1899,https://catalog.hathitrust.org/Record/005137277,1899,230 p.,,,,Hathi Trust,Harvard University,,
"45036 : Cicero, Marcus Tullius","Klotz, Alfred, 1874-1956",,Scripta quae manserunt omnia.,Lipsiae,in aedibus B. G. Teubneri,1914,https://catalog.hathitrust.org/Record/000350070,1914,,,,,Hathi Trust,University of Michigan,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,Scripta quae manserunt omnia.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/100639136,1896,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"45036 : Cicero, Marcus Tullius","Friedrich, Wilhelm; 89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,Scripta quae manserunt omnia.,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/007113406,1889,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"45036 : Cicero, Marcus Tullius","Friedrich, Wilhelm; 89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,Scripta quae manserunt omnia.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/007476064,1893,,19 v.,,,Hathi Trust,University of Minnesota,,
,"45498 : Vallauri, Tommaso",,Scriptiones criticae.,Augustae Taurinorum,ex Officina Libraria V. Fodratti,1876,https://catalog.hathitrust.org/Record/100391502,1876,,,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
,"Peter, Hermann, 1837-1914",,Scriptores historiae Augustae,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/008910454,1884,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
,"Hohl, Ernst, 1886-1957",,Scriptores historiae Augustae.,Lipsiae,in aedibus B. G. Teubneri,1965,https://catalog.hathitrust.org/Record/001724597,1965,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
,"Peter, Hermann, 1837-1914",,Scriptores historiae avgvstae,Lipsiae,B. G. Teubner,1884,https://catalog.hathitrust.org/Record/007964410,1884,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Wisconsin - Madison,"Rome; History; Emperors; Empire, 30 B.C.-284 A.D.; Biography.",
,"Foerster, Richard, 1843-1922",,Scriptores physiognomonici Graeci et Latini recensuit Richardus Foerster ...,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/001811568,1893,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"89754 : Serenus, Antinoensis","84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,Sereni Antinoensis Opuscula.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/000206851,1896,303 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,Early works to 1800; Geometry; Conic sections,
"89754 : Serenus, Antinoensis","84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,Sereni Antinoensis Opuscula.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/009643055,1896,303 p.,,,,Hathi Trust,Harvard University,"Mathematics, Greek.; Conic sections.; Cylinder (Mathematics)",
"45777 : Frontinus, Sextus Julius","Dederich, Andreas, 1804-1886",,Sex. Iulii Frontini Strategematicon libri quattuor: Eiusdem De aquae ductibus urbis Romae liber,Lipsiae,B. G. Teubner,1855,https://catalog.hathitrust.org/Record/006193973,1855,155 p.,,Sex. Iulii Frontini Strategematicon libri quattuor,,Hathi Trust,Harvard University,Early works to 1800; Rome.; Military art and science; Italy; Water-supply,
"45347 : Propertius, Sextus","84097 : Hosius, Carl, 1866-1937",,Sex. Propertii Elegiarum libri IV,Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/001809600,1911,190 p.,,,,Hathi Trust,University of California,,
44521 : Amarcius,"Manitius, Max, 1858-1933",,Sexti Amarcii Galli Piosistrata Sermonum libri IV: e codice dresdensi A.167a,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/100380439,1888,105 p.,,Sexti Amarcii Galli Piosistrata Sermonum libri IV,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
"45218 : Victor, Sextus Aurelius","Pichlmayr, Franz",,"Sexti Aurelii Victoris Liber de Caesaribus; praecedunt Origo gentis romanae et Liber de viris illustribus urbis Romae, subsequitur Epitome de Caesaribus. Recensuit Franciscus Pichlmayr.",Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/001810389,1911,210 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"45776 : Festus, Sextus Pompeius; 45127 : Paul, the Deacon, 720-799?; 72032 : Verrius Flaccus, Marcus","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937; 89677 : Thewrewk, Emil, Ponori, 1838-1917",,Sexti Pompei Festi De verborum significatu quae supersunt cum Pauli epitome,Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/008900043,1913,573 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,Latin language; Dictionaries.,
"45385 : Silius Italicus, Tiberius Catius","Bauer, Ludwig, active 1883-1892",,Sili Italici Punica,Lipsiae,in aedibus B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/012298546,1890,,2 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,Poetry.; 218-201 B.C.; 2nd; Punic War,
"45396 : Statius, P. Papinius (Publius Papinius)","84045 : Baehrens, Emil, 1848-1888",,Silvae.,Lipsiae,B. G. Teubner,1897,https://catalog.hathitrust.org/Record/011665086,1897,157 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
"45396 : Statius, P. Papinius (Publius Papinius)","84186 : Vollmer, Friedrich, 1867-1923",,Silvarum libri,Leipzig,B. G. Teubner,1898,https://catalog.hathitrust.org/Record/100006543,1898,598 p.,,,,Hathi Trust,University of Minnesota,,
,"Deycks, Ferdinand, 1802-1867",,Statii codicis Thebaidis egregii aliquot fragmenta accuratius examinata.,Monasterii Guestphalorum,ex Typographia Academica Aschendorffiana,1865,https://catalog.hathitrust.org/Record/009032787,1865,14 p.,,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
"45777 : Frontinus, Sextus Julius","89694 : Gundermann, Gotthold, 1856-1921",,Strategematon libri qvattvor edidit Gottholdvs Gvndermann.,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/009774996,1888,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,Early works to 1800; Military art and science,
"45777 : Frontinus, Sextus Julius","89694 : Gundermann, Gotthold, 1856-1921",,Strategematon.,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/009012370,1888,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,,
,"Vollgraff, J.C. (Johann Christoph), 1848-1920",,Studia palaeographica,Lugduni-Batavorum,S. C. Van Doesburgh,1870,https://catalog.hathitrust.org/Record/008716362,1870,106 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,"COPIED TO NOT TEUBNER; Criticism, Textual.; Greek literature; Paleography, Greek.",
"45036 : Cicero, Marcus Tullius","Knoellinger, Hermann, 1883-1914",,Supplementum Ciceronianum.,Lipsiae,B. G. Teubner,1908,https://catalog.hathitrust.org/Record/100151422,1908,96 p.,,,,Hathi Trust,Cornell University,,
"45255 : Lucretius Carus, Titus","Bernays, Jacob, 1824-1881.",,T. Lucreti Cari De rerum natura libri sex,Lipsiae,sumptibus et typis B. G. Teubneri,1862,https://catalog.hathitrust.org/Record/008368330,1862,198 p.,,,,Hathi Trust,University of Wisconsin - Madison,,
"45255 : Lucretius Carus, Titus","Bernays, Jacob, 1824-1881",,T. Lucreti Cari De rerum natura libri sex,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/007964501,1886,198 p.,,,,Hathi Trust,University of Wisconsin - Madison,,
"45255 : Lucretius Carus, Titus","Bernays, Jacob, 1824-1881",,T. Lucreti Cari De rerum natura libri sex.,Lipsiae,sumptibus et typis B. G. Teubneri,1852,https://catalog.hathitrust.org/Record/011624062,1852,198 p.,,,,Hathi Trust,Harvard University,,
"45255 : Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",,T. Lucreti Cari De rerum natura libri sex.,Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/001809029,1894,206 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
89752 : Aeschines,"84048 : Blass, Friedrich, 1843-1907",,Orationes.,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/009444882,1908,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,"Orationes: De provinciis consularibus, Pro L. Cornelio Balbo, In L. Calpurnium Pisonem, Pro Cn. Plancio, Pro M. Aemilio Scauro, Pro C. Rabirio postumo.",Lipsiae,B. G. Teubner,1886,https://catalog.hathitrust.org/Record/100487304,1886,273 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,Orationes.,Lipsiae,B. G. Teubner,1899,https://catalog.hathitrust.org/Record/100487244,1899,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
89752 : Aeschines,,,Orationes.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/012349169,1896,331 p.,,,,Hathi Trust,University of Minnesota,,
"45036 : Cicero, Marcus Tullius","Klotz, Alfred, 1874-1956",,Orationes.  De provinciis consularibus. Pro L. Cornelio Balbo.  In Pisonem,Lipsiae,in aedibus B. G. Teubneri,1916,https://catalog.hathitrust.org/Record/010551076,1916,,,,,Hathi Trust,Indiana University,,
"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","84103 : Kiessling, Adolf, 1837-1892",,"Oratorum et rhetorum sententiae, divisiones, colores.",Lipsiae,in aedibus B. G. Teubneri,1872,https://catalog.hathitrust.org/Record/011665031,1872,557 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
"89740 : Isaeus, approximately 420 B.C.-approximately 350 B.C.","Scheibe, Karl Friedrich, 1812-1869",,Orationes: cum aliquot deperditarum fragmentis,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/006790791,1889,167 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
89747 : Demosthenes,"84048 : Blass, Friedrich, 1843-1907; Dindorf, Wilhelm, 1802-1883",,"Orationes, ex recensione Guilielmi Dindorfii / curante Friderico Blass.",Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/101683768,1898,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,,
"45110 : Otto I, Bishop of Freising, -1158","Hofmeister, Adolf, 1883-1956",,"Ottonis episcopi frisingensis Chronica; sive, Historia de duabus civitatibus.","Hannoverae, Lipsiae",impensis bibliopolii Hahniani,1912,https://catalog.hathitrust.org/Record/000439140,1912,577 p.,,,Scriptores rerum germanicarum in usum scholarum ex Monumentis Germaniae historicis separatim editi,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER; World history.,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D","Owen, S. G. (Sidney George), 1858-1940",,P. Ovidi Nasonis Tristivm libri V,Oxonii,E Typographeo Clarendoniano,1889,https://catalog.hathitrust.org/Record/008394118,1889,271 p.,,,,Hathi Trust,Columbia University,COPIED TO NOT TEUBNER,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885",,P. Ovidii Nasonis Fastorum libri VI,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100739979,1908,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Chicago,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Siebelis, Johannes, 1817-1867; Polle, Friedrich, 1830-1902",,P. Ovidii Nasonis Metamorphoseon delectus Siebelisianus,Lipsiae,in aedibus B. G. Teubneri,1918,https://catalog.hathitrust.org/Record/007964578,1918,260 p.,,,,Hathi Trust,University of Wisconsin - Madison,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,sumptibus et typis B. G. Teubneri,1855,https://catalog.hathitrust.org/Record/009787956,1855,,3 v.,,,Hathi Trust,University of Virginia,,
89753 : Hyperides,"84048 : Blass, Friedrich, 1843-1907",,Orationes sex cum ceterarum fragmentis,Lipsiae,B. G. Teubner,1894,https://catalog.hathitrust.org/Record/009642962,1894,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,"Orationes Pro P. Sulla, Pro A. Licinio Archia poëta, Pro L. Flacco",Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/100837176,1897,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,"Orationes Pro P. Sestio, In P. Vatinium, Pro M. Caelio",Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/011595527,1889,113 p.,,,,Hathi Trust,University of California,,
"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,"Orationes Pro M. Tullio, Pro M. Fonteio, Pro A. Caecina, De imperio Cn. Pompeii, Pro Lege Manilia",Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/100835760,1895,99 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
89752 : Aeschines,"84048 : Blass, Friedrich, 1843-1907",,Orationes post Fr. Frankium curavit Friedricus Blass.,Lipsiae,B. G. Teubner,1908,https://catalog.hathitrust.org/Record/100322961,1908,329 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
89747 : Demosthenes,"84048 : Blass, Friedrich, 1843-1907",,Orationes ex recensione Guilielmi Dindorfii,Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/100462181,1885,,3 v.,,,Hathi Trust,Columbia University,,
89751 : Lysias,"Scheibe, Karl Friedrich, 1812-1869",,Orationes ad codicem Palatinum nunc denuo collatum,Lipsiae,B. G. Teubner,1888,https://catalog.hathitrust.org/Record/004938998,1888,261 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
89751 : Lysias,"Scheibe, Karl Friedrich, 1812-1869",,Orationes ad codicem Palatinum nunc denuo collatum,Lipsiae,B. G. Teubner,1895,https://catalog.hathitrust.org/Record/001845299,1895,261 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
89751 : Lysias,"Scheibe, Karl Friedrich, 1812-1869",,Orationes ad codicem Palatinum nunc denuo collatum,Lipsiae,B. G. Teubner,1890,https://catalog.hathitrust.org/Record/001845298,1890,261 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"45036 : Cicero, Marcus Tullius","Clark, Albert Curtis, 1859-1937",,Orationes ...,Oxonii,e typographeo Clarendoniano,1900,https://catalog.hathitrust.org/Record/001808098,1900,,6 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
89751 : Lysias,"Scheibe, Karl Friedrich, 1812-1869",,Orationes,Lipsiae,B. G. Teubner,1855,https://catalog.hathitrust.org/Record/009774960,1855,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
89747 : Demosthenes,"84048 : Blass, Friedrich, 1843-1907",,Orationes,Lipsiae,B. G. Teubner,1903,https://catalog.hathitrust.org/Record/001812638,1903,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"89750 : Andocides, approximately 440 B.C.-approximately 390 B.C.","84048 : Blass, Friedrich, 1843-1907",,Orationes,Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/100687825,1880,124 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Minnesota,,
"45036 : Cicero, Marcus Tullius","Peterson, William, 1856-1921; Clark, Albert Curtis, 1859-1937",,Orationes,Oxonii,E Typographeo Clarendoniano,1901,https://catalog.hathitrust.org/Record/100644931,1901,,6 v.,,,Hathi Trust,University of Iowa,COPIED TO NOT TEUBNER,
89749 : Isocrates,"84048 : Blass, Friedrich, 1843-1907; Benseler, Gustav Eduard, 1806-1868",,Orationes,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/100029432,1902,,2 v.,,,Hathi Trust,University of Minnesota,,
89747 : Demosthenes,"Dindorf, Wilhelm, 1802-1883; 84048 : Blass, Friedrich, 1843-1907",,Orationes,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100851172,1904,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
89747 : Demosthenes,"Dindorf, Wilhelm, 1802-1883",,Orationes,Lipsiae,B. G. Teubner,1888,https://catalog.hathitrust.org/Record/011665087,1888,,3 v.,,,Hathi Trust,Cornell University,,
"45036 : Cicero, Marcus Tullius","Peterson, William, 1856-1921; Clark, Albert Curtis, 1859-1937",,Orationes,Oxonii,e typographeo Clarendoniano,1901,https://catalog.hathitrust.org/Record/009012374,1901,,,,,Hathi Trust,Pennsylvania State University,COPIED TO NOT TEUBNER,
"89746 : Nicephorus, Chartophylax; 89745 : Ignatios, the Deacon, approximately 775-approximately 848","89524 : Boor, Carl de 1848-1923",,Opuscula historica.,Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/009025875,1880,279 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,,Hathi Trust,"History.; Byzantine Empire; Chronology, Historical.",
,"Schömann, Georg Friedrich, 1793-1879",,Opuscula academica.,Berolini,in Libraria Weidmanniana,1856,https://catalog.hathitrust.org/Record/008235636,1856,,4 v.,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER; Classical philology.,
"84055 : Dionysius, of Halicarnassus","Radermacher, Ludwig, 1867-1952; Usener, Hermann, 1834-1905",,Opuscula,Lipsiae,B. G. Teubner,1899,https://catalog.hathitrust.org/Record/011665038,1899,,,,,Hathi Trust,Cornell University,,
